Country,ISO3c,Category,Origin,Destination,Organism,System,Product,Pressure,Value
Maldives,MDV,farm,land,land,sheep,mixed,milk,disturbance,0
Maldives,MDV,farm,land,land,sheep,mixed,milk,ghg,0
Maldives,MDV,farm,land,land,sheep,mixed,milk,nutrient,0
Maldives,MDV,farm,land,land,sheep,mixed,milk,water,0
Maldives,MDV,farm,land,land,sorg,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,sorg,crop,produce,ghg,0
Maldives,MDV,farm,land,land,sorg,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,sorg,crop,produce,water,0
Maldives,MDV,farm,land,land,soyb,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,soyb,crop,produce,ghg,0
Maldives,MDV,farm,land,land,soyb,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,soyb,crop,produce,water,0
Maldives,MDV,farm,land,land,spis,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,spis,crop,produce,ghg,0
Maldives,MDV,farm,land,land,spis,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,spis,crop,produce,water,0
Maldives,MDV,farm,land,land,sugb,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,sugb,crop,produce,ghg,0
Maldives,MDV,farm,land,land,sugb,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,sugb,crop,produce,water,0
Maldives,MDV,farm,land,land,sugc,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,sugc,crop,produce,ghg,0
Maldives,MDV,farm,land,land,sugc,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,sugc,crop,produce,water,0
Maldives,MDV,farm,land,land,swpo,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,swpo,crop,produce,ghg,0
Maldives,MDV,farm,land,land,swpo,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,swpo,crop,produce,water,0
Maldives,MDV,farm,land,land,tnut,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,tnut,crop,produce,ghg,0
Maldives,MDV,farm,land,land,tnut,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,tnut,crop,produce,water,0
Maldives,MDV,farm,land,land,vege,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,vege,crop,produce,ghg,0
Maldives,MDV,farm,land,land,vege,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,vege,crop,produce,water,0
Maldives,MDV,farm,land,land,whea,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,whea,crop,produce,ghg,0
Maldives,MDV,farm,land,land,whea,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,whea,crop,produce,water,0
Maldives,MDV,farm,land,land,xfru,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,xfru,crop,produce,ghg,0
Maldives,MDV,farm,land,land,xfru,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,xfru,crop,produce,water,0
Maldives,MDV,farm,land,land,xmil,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,xmil,crop,produce,ghg,0
Maldives,MDV,farm,land,land,xmil,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,xmil,crop,produce,water,0
Maldives,MDV,farm,land,land,xoil,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,xoil,crop,produce,ghg,0
Maldives,MDV,farm,land,land,xoil,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,xoil,crop,produce,water,0
Maldives,MDV,farm,land,land,xpul,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,xpul,crop,produce,ghg,0
Maldives,MDV,farm,land,land,xpul,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,xpul,crop,produce,water,0
Maldives,MDV,farm,land,land,yams,crop,produce,disturbance,0
Maldives,MDV,farm,land,land,yams,crop,produce,ghg,0
Maldives,MDV,farm,land,land,yams,crop,produce,nutrient,0
Maldives,MDV,farm,land,land,yams,crop,produce,water,0
Maldives,MDV,farm,marine,marine,bivalve,aquaculture,meat,disturbance,0
Maldives,MDV,farm,marine,marine,bivalve,aquaculture,meat,ghg,0
Maldives,MDV,farm,marine,marine,bivalve,aquaculture,meat,nutrient,0
Maldives,MDV,farm,marine,marine,bivalve,aquaculture,meat,water,0
Maldives,MDV,farm,marine,marine,crustaceans,aquaculture,meat,disturbance,0
Maldives,MDV,farm,marine,marine,crustaceans,aquaculture,meat,ghg,0
Maldives,MDV,farm,marine,marine,crustaceans,aquaculture,meat,nutrient,0
Maldives,MDV,farm,marine,marine,crustaceans,aquaculture,meat,water,0
Maldives,MDV,farm,marine,marine,marine-fish-general,aquaculture,meat,disturbance,0
Maldives,MDV,farm,marine,marine,marine-fish-general,aquaculture,meat,ghg,0
Maldives,MDV,farm,marine,marine,marine-fish-general,aquaculture,meat,nutrient,0
Maldives,MDV,farm,marine,marine,marine-fish-general,aquaculture,meat,water,0
Maldives,MDV,farm,marine,marine,salmon,aquaculture,meat,disturbance,0
Maldives,MDV,farm,marine,marine,salmon,aquaculture,meat,ghg,0
Maldives,MDV,farm,marine,marine,salmon,aquaculture,meat,nutrient,0
Maldives,MDV,farm,marine,marine,salmon,aquaculture,meat,water,0
Maldives,MDV,farm,marine,marine,shrimp,aquaculture,meat,disturbance,0
Maldives,MDV,farm,marine,marine,shrimp,aquaculture,meat,ghg,0
Maldives,MDV,farm,marine,marine,shrimp,aquaculture,meat,nutrient,0
Maldives,MDV,farm,marine,marine,shrimp,aquaculture,meat,water,0
Maldives,MDV,farm,marine,marine,tuna,aquaculture,meat,disturbance,0
Maldives,MDV,farm,marine,marine,tuna,aquaculture,meat,ghg,0
Maldives,MDV,farm,marine,marine,tuna,aquaculture,meat,nutrient,0
Maldives,MDV,farm,marine,marine,tuna,aquaculture,meat,water,0
Maldives,MDV,feedcrop,land,land,buffaloes,grassland,milk,disturbance,0
Maldives,MDV,feedcrop,land,land,buffaloes,grassland,milk,ghg,0
Maldives,MDV,feedcrop,land,land,buffaloes,grassland,milk,nutrient,0
Maldives,MDV,feedcrop,land,land,buffaloes,grassland,milk,water,0
Maldives,MDV,feedcrop,land,land,buffaloes,mixed,milk,disturbance,0
Maldives,MDV,feedcrop,land,land,buffaloes,mixed,milk,ghg,0
Maldives,MDV,feedcrop,land,land,buffaloes,mixed,milk,nutrient,0
Maldives,MDV,feedcrop,land,land,buffaloes,mixed,milk,water,0
Maldives,MDV,feedcrop,land,land,chickens,backyard,eggs&meat,disturbance,0
Maldives,MDV,feedcrop,land,land,chickens,backyard,eggs&meat,ghg,0
Maldives,MDV,feedcrop,land,land,chickens,backyard,eggs&meat,nutrient,0
Maldives,MDV,feedcrop,land,land,chickens,backyard,eggs&meat,water,0
Maldives,MDV,feedcrop,land,land,chickens,industrial,eggs,disturbance,0
Maldives,MDV,feedcrop,land,land,chickens,industrial,eggs,ghg,0
Maldives,MDV,feedcrop,land,land,chickens,industrial,eggs,nutrient,0
Maldives,MDV,feedcrop,land,land,chickens,industrial,eggs,water,0
Maldives,MDV,feedcrop,land,land,chickens,industrial,meat,disturbance,0
Maldives,MDV,feedcrop,land,land,chickens,industrial,meat,ghg,0
Maldives,MDV,feedcrop,land,land,chickens,industrial,meat,nutrient,0
Maldives,MDV,feedcrop,land,land,chickens,industrial,meat,water,0
Maldives,MDV,feedcrop,land,land,cows,feedlot,meat,disturbance,0
Maldives,MDV,feedcrop,land,land,cows,feedlot,meat,ghg,0
Maldives,MDV,feedcrop,land,land,cows,feedlot,meat,nutrient,0
Maldives,MDV,feedcrop,land,land,cows,feedlot,meat,water,0
Maldives,MDV,feedcrop,land,land,cows,grassland,meat,disturbance,0
Maldives,MDV,feedcrop,land,land,cows,grassland,meat,ghg,0
Maldives,MDV,feedcrop,land,land,cows,grassland,meat,nutrient,0
Maldives,MDV,feedcrop,land,land,cows,grassland,meat,water,0
Maldives,MDV,feedcrop,land,land,cows,grassland,milk,disturbance,0
Maldives,MDV,feedcrop,land,land,cows,grassland,milk,ghg,0
Maldives,MDV,feedcrop,land,land,cows,grassland,milk,nutrient,0
Maldives,MDV,feedcrop,land,land,cows,grassland,milk,water,0
Maldives,MDV,feedcrop,land,land,cows,mixed,meat,disturbance,0
Maldives,MDV,feedcrop,land,land,cows,mixed,meat,ghg,0
Maldives,MDV,feedcrop,land,land,cows,mixed,meat,nutrient,0
Maldives,MDV,feedcrop,land,land,cows,mixed,meat,water,0
Maldives,MDV,feedcrop,land,land,cows,mixed,milk,disturbance,0
Maldives,MDV,feedcrop,land,land,cows,mixed,milk,ghg,0
Maldives,MDV,feedcrop,land,land,cows,mixed,milk,nutrient,0
Maldives,MDV,feedcrop,land,land,cows,mixed,milk,water,0
Maldives,MDV,feedcrop,land,land,goats,grassland,meat,disturbance,0
Maldives,MDV,feedcrop,land,land,goats,grassland,meat,ghg,0
Maldives,MDV,feedcrop,land,land,goats,grassland,meat,nutrient,0
Maldives,MDV,feedcrop,land,land,goats,grassland,meat,water,0
Maldives,MDV,feedcrop,land,land,goats,grassland,milk,disturbance,0
Maldives,MDV,feedcrop,land,land,goats,grassland,milk,ghg,0
Maldives,MDV,feedcrop,land,land,goats,grassland,milk,nutrient,0
Maldives,MDV,feedcrop,land,land,goats,grassland,milk,water,0
Maldives,MDV,feedcrop,land,land,goats,mixed,meat,disturbance,0
Maldives,MDV,feedcrop,land,land,goats,mixed,meat,ghg,0
Maldives,MDV,feedcrop,land,land,goats,mixed,meat,nutrient,0
Maldives,MDV,feedcrop,land,land,goats,mixed,meat,water,0
Maldives,MDV,feedcrop,land,land,goats,mixed,milk,disturbance,0
Maldives,MDV,feedcrop,land,land,goats,mixed,milk,ghg,0
Maldives,MDV,feedcrop,land,land,goats,mixed,milk,nutrient,0
Maldives,MDV,feedcrop,land,land,goats,mixed,milk,water,0
Maldives,MDV,feedcrop,land,land,pigs,backyard,meat,disturbance,0
Maldives,MDV,feedcrop,land,land,pigs,backyard,meat,ghg,0
Maldives,MDV,feedcrop,land,land,pigs,backyard,meat,nutrient,0
Maldives,MDV,feedcrop,land,land,pigs,backyard,meat,water,0
Maldives,MDV,feedcrop,land,land,pigs,industrial,meat,disturbance,0
Maldives,MDV,feedcrop,land,land,pigs,industrial,meat,ghg,0
Maldives,MDV,feedcrop,land,land,pigs,industrial,meat,nutrient,0
Maldives,MDV,feedcrop,land,land,pigs,industrial,meat,water,0
Maldives,MDV,feedcrop,land,land,pigs,intermediate,meat,disturbance,0
Maldives,MDV,feedcrop,land,land,pigs,intermediate,meat,ghg,0
Maldives,MDV,feedcrop,land,land,pigs,intermediate,meat,nutrient,0
Maldives,MDV,feedcrop,land,land,pigs,intermediate,meat,water,0
Maldives,MDV,feedcrop,land,land,sheep,grassland,meat,disturbance,0
Maldives,MDV,feedcrop,land,land,sheep,grassland,meat,ghg,0
Maldives,MDV,feedcrop,land,land,sheep,grassland,meat,nutrient,0
Maldives,MDV,feedcrop,land,land,sheep,grassland,meat,water,0
Maldives,MDV,feedcrop,land,land,sheep,grassland,milk,disturbance,0
Maldives,MDV,feedcrop,land,land,sheep,grassland,milk,ghg,0
Maldives,MDV,feedcrop,land,land,sheep,grassland,milk,nutrient,0
Maldives,MDV,feedcrop,land,land,sheep,grassland,milk,water,0
Maldives,MDV,feedcrop,land,land,sheep,mixed,meat,disturbance,0
Maldives,MDV,feedcrop,land,land,sheep,mixed,meat,ghg,0
Maldives,MDV,feedcrop,land,land,sheep,mixed,meat,nutrient,0
Maldives,MDV,feedcrop,land,land,sheep,mixed,meat,water,0
Maldives,MDV,feedcrop,land,land,sheep,mixed,milk,disturbance,0
Maldives,MDV,feedcrop,land,land,sheep,mixed,milk,ghg,0
Maldives,MDV,feedcrop,land,land,sheep,mixed,milk,nutrient,0
Maldives,MDV,feedcrop,land,land,sheep,mixed,milk,water,0
Maldives,MDV,feedcrop,land,marine,crustaceans,aquaculture,meat,disturbance,0
Maldives,MDV,feedcrop,land,marine,crustaceans,aquaculture,meat,ghg,0
Maldives,MDV,feedcrop,land,marine,crustaceans,aquaculture,meat,nutrient,0
Maldives,MDV,feedcrop,land,marine,crustaceans,aquaculture,meat,water,0
Maldives,MDV,feedcrop,land,marine,marine-fish-general,aquaculture,meat,disturbance,0
Maldives,MDV,feedcrop,land,marine,marine-fish-general,aquaculture,meat,ghg,0
Maldives,MDV,feedcrop,land,marine,marine-fish-general,aquaculture,meat,nutrient,0
Maldives,MDV,feedcrop,land,marine,marine-fish-general,aquaculture,meat,water,0
Maldives,MDV,feedcrop,land,marine,salmon,aquaculture,meat,disturbance,0
Maldives,MDV,feedcrop,land,marine,salmon,aquaculture,meat,ghg,0
Maldives,MDV,feedcrop,land,marine,salmon,aquaculture,meat,nutrient,0
Maldives,MDV,feedcrop,land,marine,salmon,aquaculture,meat,water,0
Maldives,MDV,feedcrop,land,marine,shrimp,aquaculture,meat,disturbance,0
Maldives,MDV,feedcrop,land,marine,shrimp,aquaculture,meat,ghg,0
Maldives,MDV,feedcrop,land,marine,shrimp,aquaculture,meat,nutrient,0
Maldives,MDV,feedcrop,land,marine,shrimp,aquaculture,meat,water,0
Maldives,MDV,feedcrop,land,marine,tuna,aquaculture,meat,disturbance,0
Maldives,MDV,feedcrop,land,marine,tuna,aquaculture,meat,ghg,0
Maldives,MDV,feedcrop,land,marine,tuna,aquaculture,meat,nutrient,0
Maldives,MDV,feedcrop,land,marine,tuna,aquaculture,meat,water,0
Maldives,MDV,feedfodd,land,land,buffaloes,grassland,milk,disturbance,0
Maldives,MDV,feedfodd,land,land,buffaloes,grassland,milk,ghg,0
Maldives,MDV,feedfodd,land,land,buffaloes,grassland,milk,nutrient,0
Maldives,MDV,feedfodd,land,land,buffaloes,grassland,milk,water,0
Maldives,MDV,feedfodd,land,land,buffaloes,mixed,milk,disturbance,0
Maldives,MDV,feedfodd,land,land,buffaloes,mixed,milk,ghg,0
Maldives,MDV,feedfodd,land,land,buffaloes,mixed,milk,nutrient,0
Maldives,MDV,feedfodd,land,land,buffaloes,mixed,milk,water,0
Maldives,MDV,feedfodd,land,land,chickens,backyard,eggs&meat,disturbance,0
Maldives,MDV,feedfodd,land,land,chickens,backyard,eggs&meat,ghg,0
Maldives,MDV,feedfodd,land,land,chickens,backyard,eggs&meat,nutrient,0
Maldives,MDV,feedfodd,land,land,chickens,backyard,eggs&meat,water,0
Maldives,MDV,feedfodd,land,land,chickens,industrial,eggs,disturbance,0
Maldives,MDV,feedfodd,land,land,chickens,industrial,eggs,ghg,0
Maldives,MDV,feedfodd,land,land,chickens,industrial,eggs,nutrient,0
Maldives,MDV,feedfodd,land,land,chickens,industrial,eggs,water,0
Maldives,MDV,feedfodd,land,land,chickens,industrial,meat,disturbance,0
Maldives,MDV,feedfodd,land,land,chickens,industrial,meat,ghg,0
Maldives,MDV,feedfodd,land,land,chickens,industrial,meat,nutrient,0
Maldives,MDV,feedfodd,land,land,chickens,industrial,meat,water,0
Maldives,MDV,feedfodd,land,land,cows,feedlot,meat,disturbance,0
Maldives,MDV,feedfodd,land,land,cows,feedlot,meat,ghg,0
Maldives,MDV,feedfodd,land,land,cows,feedlot,meat,nutrient,0
Maldives,MDV,feedfodd,land,land,cows,feedlot,meat,water,0
Maldives,MDV,feedfodd,land,land,cows,grassland,meat,disturbance,0
Maldives,MDV,feedfodd,land,land,cows,grassland,meat,ghg,0
Maldives,MDV,feedfodd,land,land,cows,grassland,meat,nutrient,0
Maldives,MDV,feedfodd,land,land,cows,grassland,meat,water,0
Maldives,MDV,feedfodd,land,land,cows,grassland,milk,disturbance,0
Maldives,MDV,feedfodd,land,land,cows,grassland,milk,ghg,0
Maldives,MDV,feedfodd,land,land,cows,grassland,milk,nutrient,0
Maldives,MDV,feedfodd,land,land,cows,grassland,milk,water,0
Maldives,MDV,feedfodd,land,land,cows,mixed,meat,disturbance,0
Maldives,MDV,feedfodd,land,land,cows,mixed,meat,ghg,0
Maldives,MDV,feedfodd,land,land,cows,mixed,meat,nutrient,0
Maldives,MDV,feedfodd,land,land,cows,mixed,meat,water,0
Maldives,MDV,feedfodd,land,land,cows,mixed,milk,disturbance,0
Maldives,MDV,feedfodd,land,land,cows,mixed,milk,ghg,0
Maldives,MDV,feedfodd,land,land,cows,mixed,milk,nutrient,0
Maldives,MDV,feedfodd,land,land,cows,mixed,milk,water,0
Maldives,MDV,feedfodd,land,land,goats,grassland,meat,disturbance,0
Maldives,MDV,feedfodd,land,land,goats,grassland,meat,ghg,0
Maldives,MDV,feedfodd,land,land,goats,grassland,meat,nutrient,0
Maldives,MDV,feedfodd,land,land,goats,grassland,meat,water,0
Maldives,MDV,feedfodd,land,land,goats,grassland,milk,disturbance,0
Maldives,MDV,feedfodd,land,land,goats,grassland,milk,ghg,0
Maldives,MDV,feedfodd,land,land,goats,grassland,milk,nutrient,0
Maldives,MDV,feedfodd,land,land,goats,grassland,milk,water,0
Maldives,MDV,feedfodd,land,land,goats,mixed,meat,disturbance,0
Maldives,MDV,feedfodd,land,land,goats,mixed,meat,ghg,0
Maldives,MDV,feedfodd,land,land,goats,mixed,meat,nutrient,0
Maldives,MDV,feedfodd,land,land,goats,mixed,meat,water,0
Maldives,MDV,feedfodd,land,land,goats,mixed,milk,disturbance,0
Maldives,MDV,feedfodd,land,land,goats,mixed,milk,ghg,0
Maldives,MDV,feedfodd,land,land,goats,mixed,milk,nutrient,0
Maldives,MDV,feedfodd,land,land,goats,mixed,milk,water,0
Maldives,MDV,feedfodd,land,land,pigs,backyard,meat,disturbance,0
Maldives,MDV,feedfodd,land,land,pigs,backyard,meat,ghg,0
Maldives,MDV,feedfodd,land,land,pigs,backyard,meat,nutrient,0
Maldives,MDV,feedfodd,land,land,pigs,backyard,meat,water,0
Maldives,MDV,feedfodd,land,land,pigs,industrial,meat,disturbance,0
Maldives,MDV,feedfodd,land,land,pigs,industrial,meat,ghg,0
Maldives,MDV,feedfodd,land,land,pigs,industrial,meat,nutrient,0
Maldives,MDV,feedfodd,land,land,pigs,industrial,meat,water,0
Maldives,MDV,feedfodd,land,land,pigs,intermediate,meat,disturbance,0
Maldives,MDV,feedfodd,land,land,pigs,intermediate,meat,ghg,0
Maldives,MDV,feedfodd,land,land,pigs,intermediate,meat,nutrient,0
Maldives,MDV,feedfodd,land,land,pigs,intermediate,meat,water,0
Maldives,MDV,feedfodd,land,land,sheep,grassland,meat,disturbance,0
Maldives,MDV,feedfodd,land,land,sheep,grassland,meat,ghg,0
Maldives,MDV,feedfodd,land,land,sheep,grassland,meat,nutrient,0
Maldives,MDV,feedfodd,land,land,sheep,grassland,meat,water,0
Maldives,MDV,feedfodd,land,land,sheep,grassland,milk,disturbance,0
Maldives,MDV,feedfodd,land,land,sheep,grassland,milk,ghg,0
Maldives,MDV,feedfodd,land,land,sheep,grassland,milk,nutrient,0
Maldives,MDV,feedfodd,land,land,sheep,grassland,milk,water,0
Maldives,MDV,feedfodd,land,land,sheep,mixed,meat,disturbance,0
Maldives,MDV,feedfodd,land,land,sheep,mixed,meat,ghg,0
Maldives,MDV,feedfodd,land,land,sheep,mixed,meat,nutrient,0
Maldives,MDV,feedfodd,land,land,sheep,mixed,meat,water,0
Maldives,MDV,feedfodd,land,land,sheep,mixed,milk,disturbance,0
Maldives,MDV,feedfodd,land,land,sheep,mixed,milk,ghg,0
Maldives,MDV,feedfodd,land,land,sheep,mixed,milk,nutrient,0
Maldives,MDV,feedfodd,land,land,sheep,mixed,milk,water,0
Maldives,MDV,feedfofm,marine,land,chickens,industrial,eggs,disturbance,0.000864882
Maldives,MDV,feedfofm,marine,land,chickens,industrial,eggs,ghg,0.009804408
Maldives,MDV,feedfofm,marine,land,chickens,industrial,eggs,nutrient,0
Maldives,MDV,feedfofm,marine,land,chickens,industrial,eggs,water,0
Maldives,MDV,feedfofm,marine,land,chickens,industrial,meat,disturbance,0.002410081
Maldives,MDV,feedfofm,marine,land,chickens,industrial,meat,ghg,0.020277533
Maldives,MDV,feedfofm,marine,land,chickens,industrial,meat,nutrient,0
Maldives,MDV,feedfofm,marine,land,chickens,industrial,meat,water,0
Maldives,MDV,feedfofm,marine,land,pigs,backyard,meat,disturbance,0.000674995
Maldives,MDV,feedfofm,marine,land,pigs,backyard,meat,ghg,0.004163881
Maldives,MDV,feedfofm,marine,land,pigs,backyard,meat,nutrient,0
Maldives,MDV,feedfofm,marine,land,pigs,backyard,meat,water,0
Maldives,MDV,feedfofm,marine,land,pigs,industrial,meat,disturbance,0.036364571
Maldives,MDV,feedfofm,marine,land,pigs,industrial,meat,ghg,0.237393168
Maldives,MDV,feedfofm,marine,land,pigs,industrial,meat,nutrient,0
Maldives,MDV,feedfofm,marine,land,pigs,industrial,meat,water,0
Maldives,MDV,feedfofm,marine,land,pigs,intermediate,meat,disturbance,0.008659543
Maldives,MDV,feedfofm,marine,land,pigs,intermediate,meat,ghg,0.054005422
Maldives,MDV,feedfofm,marine,land,pigs,intermediate,meat,nutrient,0
Maldives,MDV,feedfofm,marine,land,pigs,intermediate,meat,water,0
Maldives,MDV,feedfofm,marine,marine,crustaceans,aquaculture,meat,disturbance,0.00553993
Maldives,MDV,feedfofm,marine,marine,crustaceans,aquaculture,meat,ghg,0.037666839
Maldives,MDV,feedfofm,marine,marine,crustaceans,aquaculture,meat,nutrient,0
Maldives,MDV,feedfofm,marine,marine,crustaceans,aquaculture,meat,water,0
Maldives,MDV,feedfofm,marine,marine,marine-fish-general,aquaculture,meat,disturbance,0.05935135
Maldives,MDV,feedfofm,marine,marine,marine-fish-general,aquaculture,meat,ghg,0.389611634
Maldives,MDV,feedfofm,marine,marine,marine-fish-general,aquaculture,meat,nutrient,0
Maldives,MDV,feedfofm,marine,marine,marine-fish-general,aquaculture,meat,water,0
Maldives,MDV,feedfofm,marine,marine,salmon,aquaculture,meat,disturbance,0.006253975
Maldives,MDV,feedfofm,marine,marine,salmon,aquaculture,meat,ghg,0.05281099
Maldives,MDV,feedfofm,marine,marine,salmon,aquaculture,meat,nutrient,0
Maldives,MDV,feedfofm,marine,marine,salmon,aquaculture,meat,water,0
Maldives,MDV,feedfofm,marine,marine,shrimp,aquaculture,meat,disturbance,0.028849741
Maldives,MDV,feedfofm,marine,marine,shrimp,aquaculture,meat,ghg,0.210157794
Maldives,MDV,feedfofm,marine,marine,shrimp,aquaculture,meat,nutrient,0
Maldives,MDV,feedfofm,marine,marine,shrimp,aquaculture,meat,water,0
Maldives,MDV,feedfofm,marine,marine,tuna,aquaculture,meat,disturbance,0.000474912
Maldives,MDV,feedfofm,marine,marine,tuna,aquaculture,meat,ghg,0.004133158
Maldives,MDV,feedfofm,marine,marine,tuna,aquaculture,meat,nutrient,0
Maldives,MDV,feedfofm,marine,marine,tuna,aquaculture,meat,water,0
Maldives,MDV,wildcaught,freshwater,freshwater,fish,fisheries,meat,disturbance,0
Maldives,MDV,wildcaught,freshwater,freshwater,fish,fisheries,meat,ghg,0
Maldives,MDV,wildcaught,freshwater,freshwater,fish,fisheries,meat,nutrient,0
Maldives,MDV,wildcaught,freshwater,freshwater,fish,fisheries,meat,water,0
Maldives,MDV,wildcaught,marine,marine,benthic,fisheries,meat,disturbance,0
Maldives,MDV,wildcaught,marine,marine,benthic,fisheries,meat,ghg,0
Maldives,MDV,wildcaught,marine,marine,benthic,fisheries,meat,nutrient,0
Maldives,MDV,wildcaught,marine,marine,benthic,fisheries,meat,water,0
Maldives,MDV,wildcaught,marine,marine,demersal,fisheries,meat,disturbance,263.0195107
Maldives,MDV,wildcaught,marine,marine,demersal,fisheries,meat,ghg,31996.04099
Maldives,MDV,wildcaught,marine,marine,demersal,fisheries,meat,nutrient,0
Maldives,MDV,wildcaught,marine,marine,demersal,fisheries,meat,water,0
Maldives,MDV,wildcaught,marine,marine,fofm,fisheries,meat,disturbance,0.436704631
Maldives,MDV,wildcaught,marine,marine,fofm,fisheries,meat,ghg,3.760701986
Maldives,MDV,wildcaught,marine,marine,fofm,fisheries,meat,nutrient,0
Maldives,MDV,wildcaught,marine,marine,fofm,fisheries,meat,water,0
Maldives,MDV,wildcaught,marine,marine,large-pelagic,fisheries,meat,disturbance,5654.565696
Maldives,MDV,wildcaught,marine,marine,large-pelagic,fisheries,meat,ghg,692376.0577
Maldives,MDV,wildcaught,marine,marine,large-pelagic,fisheries,meat,nutrient,0
Maldives,MDV,wildcaught,marine,marine,large-pelagic,fisheries,meat,water,0
Maldives,MDV,wildcaught,marine,marine,medium-pelagic,fisheries,meat,disturbance,14.3992392
Maldives,MDV,wildcaught,marine,marine,medium-pelagic,fisheries,meat,ghg,977.8809992
Maldives,MDV,wildcaught,marine,marine,medium-pelagic,fisheries,meat,nutrient,0
Maldives,MDV,wildcaught,marine,marine,medium-pelagic,fisheries,meat,water,0
Maldives,MDV,wildcaught,marine,marine,reef,fisheries,meat,disturbance,2.826811302
Maldives,MDV,wildcaught,marine,marine,reef,fisheries,meat,ghg,346.9275455
Maldives,MDV,wildcaught,marine,marine,reef,fisheries,meat,nutrient,0
Maldives,MDV,wildcaught,marine,marine,reef,fisheries,meat,water,0
Maldives,MDV,wildcaught,marine,marine,small-pelagic,fisheries,meat,disturbance,0
Maldives,MDV,wildcaught,marine,marine,small-pelagic,fisheries,meat,ghg,0
Maldives,MDV,wildcaught,marine,marine,small-pelagic,fisheries,meat,nutrient,0
Maldives,MDV,wildcaught,marine,marine,small-pelagic,fisheries,meat,water,0
Mali,MLI,farm,land,land,bana,crop,produce,disturbance,19.33086195
Mali,MLI,farm,land,land,bana,crop,produce,ghg,30.14616394
Mali,MLI,farm,land,land,bana,crop,produce,nutrient,0.362099931
Mali,MLI,farm,land,land,bana,crop,produce,water,43044670
Mali,MLI,farm,land,land,barl,crop,produce,disturbance,0
Mali,MLI,farm,land,land,barl,crop,produce,ghg,0
Mali,MLI,farm,land,land,barl,crop,produce,nutrient,0
Mali,MLI,farm,land,land,barl,crop,produce,water,0
Mali,MLI,farm,land,land,buffaloes,grassland,milk,disturbance,0
Mali,MLI,farm,land,land,buffaloes,grassland,milk,ghg,0
Mali,MLI,farm,land,land,buffaloes,grassland,milk,nutrient,0
Mali,MLI,farm,land,land,buffaloes,grassland,milk,water,0
Mali,MLI,farm,land,land,buffaloes,mixed,milk,disturbance,0
Mali,MLI,farm,land,land,buffaloes,mixed,milk,ghg,0
Mali,MLI,farm,land,land,buffaloes,mixed,milk,nutrient,0
Mali,MLI,farm,land,land,buffaloes,mixed,milk,water,0
Mali,MLI,farm,land,land,cass,crop,produce,disturbance,0
Mali,MLI,farm,land,land,cass,crop,produce,ghg,0
Mali,MLI,farm,land,land,cass,crop,produce,nutrient,0
Mali,MLI,farm,land,land,cass,crop,produce,water,0
Mali,MLI,farm,land,land,chickens,backyard,eggs&meat,disturbance,13.8998724
Mali,MLI,farm,land,land,chickens,backyard,eggs&meat,ghg,232215.0296
Mali,MLI,farm,land,land,chickens,backyard,eggs&meat,nutrient,8409.587269
Mali,MLI,farm,land,land,chickens,backyard,eggs&meat,water,4840523.592
Mali,MLI,farm,land,land,chickens,industrial,eggs,disturbance,9.290624694
Mali,MLI,farm,land,land,chickens,industrial,eggs,ghg,1550.825876
Mali,MLI,farm,land,land,chickens,industrial,eggs,nutrient,117.0745575
Mali,MLI,farm,land,land,chickens,industrial,eggs,water,40611.29256
Mali,MLI,farm,land,land,chickens,industrial,meat,disturbance,0.221205349
Mali,MLI,farm,land,land,chickens,industrial,meat,ghg,8452.146186
Mali,MLI,farm,land,land,chickens,industrial,meat,nutrient,77.55996471
Mali,MLI,farm,land,land,chickens,industrial,meat,water,216526.3535
Mali,MLI,farm,land,land,cnut,crop,produce,disturbance,0.011999296
Mali,MLI,farm,land,land,cnut,crop,produce,ghg,0.505047664
Mali,MLI,farm,land,land,cnut,crop,produce,nutrient,0.00626093
Mali,MLI,farm,land,land,cnut,crop,produce,water,7.799542308
Mali,MLI,farm,land,land,coco,crop,produce,disturbance,0
