"iso3c","organism","pressure","pressure_value","tonnes","pressure_per_tonne"
"BLZ","xfru","ghg",16270.1274137497,193123.914406717,0.0842470880094372
"BLZ","xfru","nutrient",406.092510581016,193123.914406717,0.0021027562113607
"BLZ","xfru","water",1468283.93772888,193123.914406717,7.60280746296749
"BLZ","xpul","disturbance",43.9021537927911,9291.5796006128,0.0047249397497381
"BLZ","xpul","ghg",52117.2360610962,9291.5796006128,5.60908244897982
"BLZ","xpul","nutrient",1267.44433224201,9291.5796006128,0.136407843092516
"BLZ","xpul","water",439484.429527283,9291.5796006128,47.2992158941735
"BLZ","yams","disturbance",0.0740000021178275,40.19753074646,0.00184090914898658
"BLZ","yams","ghg",1.93157109664753,40.19753074646,0.0480519838104144
"BMU","bana","disturbance",0.118555307388306,338.433289403143,0.000350306282214106
"BMU","bana","ghg",154.622497558594,338.433289403143,0.45687732974284
"BMU","bana","nutrient",0.539919197559357,338.433289403143,0.00159534896378412
"BMU","bana","water",18143.9848632812,338.433289403143,53.6117026054965
"BMU","benthic","disturbance",1.09460506774485,24.1796707159329,0.0452696432720059
"BMU","benthic","ghg",188.853655099869,24.1796707159329,7.81043122210203
"BMU","chickens","disturbance",0.118140340912355,479,0.00024663954261452
"BMU","chickens","ghg",465.422287167349,479,0.971654044190707
"BMU","chickens","nutrient",11.2168206302449,479,0.0234171620673172
"BMU","chickens","water",4804.52181243896,479,10.0303169361983
"BMU","demersal","disturbance",1.84701263180128,42.2691463049521,0.0436964735099201
"BMU","demersal","ghg",178.821949673446,42.2691463049521,4.23055503376693
"BMU","forage-fish","disturbance",4.49579790459539,113.178329581111,0.0397231335825062
"BMU","forage-fish","ghg",112.800293110061,113.178329581111,0.996659815775256
"BMU","large-pelagic","disturbance",55.1238371617057,1346.52463267876,0.0409378601949843
"BMU","large-pelagic","ghg",3883.92597396715,1346.52463267876,2.88440766675059
"BMU","medium-pelagic","disturbance",1.07080527499784,28.0652711971452,0.038154103962721
"BMU","medium-pelagic","ghg",114.460744991898,28.0652711971452,4.07837658819921
"BMU","pigs","disturbance",0.465872660654126,76.21,0.00611301221170616
"BMU","pigs","ghg",507.13869660221,76.21,6.65449017979544
"BMU","pigs","nutrient",744.372089745089,76.21,9.76738078657773
"BMU","pigs","water",14160.3614538005,76.21,185.807131003811
"BMU","pota","disturbance",0.264000006020069,992.890090942383,0.000265890463031511
"BMU","pota","ghg",28.6680455207825,992.890090942383,0.0288733322875372
"BMU","pota","water",17875.7729492188,992.890090942383,18.0037781747346
"BMU","reef","disturbance",5.3032280264888,138.595050052237,0.0382641950379178
"BMU","reef","ghg",582.711636140943,138.595050052237,4.20441881525577
"BMU","swpo","disturbance",0.0619999999180436,139.567232131958,0.000444230346700749
"BMU","swpo","ghg",8.33745968341827,139.567232131958,0.0597379453332955
"BMU","swpo","water",478.336151123047,139.567232131958,3.42728120215775
"BMU","vege","disturbance",1.55500000715256,3833.35375976562,0.000405650014218263
"BMU","vege","ghg",2188.56018066406,3833.35375976562,0.570925700527539
"BMU","vege","nutrient",7.59113001823425,3833.35375976562,0.00198028423515454
"BMU","vege","water",175755.546875,3833.35375976562,45.8490287851091
"BOL","bana","disturbance",163.491620223504,306413.058978628,0.000533566097895674
"BOL","bana","ghg",4201.44694778696,306413.058978628,0.0137117098135168
"BOL","bana","nutrient",35.658858910494,306413.058978628,0.000116375127840035
"BOL","bana","water",15083106.5438843,306413.058978628,49.2247510408371
"BOL","chickens","disturbance",12439.710965071,619093,0.0200934447087449
"BOL","chickens","ghg",2309299.39171066,619093,3.73013326222499
"BOL","chickens","nutrient",22853.3569994714,619093,0.0369142552079758
"BOL","chickens","water",281747616.372524,619093,455.097402769089
"BOL","cnut","disturbance",0.0299982387805358,10.8000001907349,0.00277761465284701
"BOL","cnut","water",61.1964092254639,10.8000001907349,5.66633408747187
"BOL","coco","disturbance",83.7140002900269,5608.02404291928,0.0149275394772468
"BOL","coco","ghg",6950.68498274684,5608.02404291928,1.2394178287311
"BOL","coco","nutrient",58.8504849217134,5608.02404291928,0.01049397871181
"BOL","coco","water",22431.3521716446,5608.02404291928,3.99986733294528
"BOL","cows","disturbance",2679.56750242631,843028,0.00317850356385116
"BOL","cows","ghg",17895210.9038196,843028,21.2273031308802
"BOL","cows","nutrient",205081.475371245,843028,0.243267691430468
"BOL","cows","water",235016891.727773,843028,278.777088931533
"BOL","freshwater-fish","disturbance",1091.66185493686,5839.23737333633,0.186952813379656
"BOL","goats","disturbance",14.5270796842944,38468.17,0.000377638959282295
"BOL","goats","ghg",347686.511828804,38468.17,9.03829092542755
"BOL","goats","nutrient",16404.7731295048,38468.17,0.42645057275937
"BOL","goats","water",3538806.25152764,38468.17,91.9931010892287
"BOL","orts","disturbance",158.554999588872,47403.7431629002,0.0033447780493622
"BOL","orts","ghg",2814.60468799435,47403.7431629002,0.0593751569010515
"BOL","orts","nutrient",3.64523365189962,47403.7431629002,7.68975909639242e-05
"BOL","orts","water",1820770.87536067,47403.7431629002,38.4098544518667
"BOL","pigs","disturbance",5066.39092144526,109585.29,0.046232399635437
"BOL","pigs","ghg",944620.89959775,109585.29,8.61996075931131
"BOL","pigs","nutrient",1573024.77481946,109585.29,14.354342401425
"BOL","pigs","water",204934198.435112,109585.29,1870.08857151459
"BOL","plnt","disturbance",356.427000094438,477396.46362105,0.000746605865889623
"BOL","plnt","ghg",8963.05058728531,477396.46362105,0.0187748575247094
"BOL","plnt","nutrient",76.0719266510569,477396.46362105,0.000159347486728435
"BOL","plnt","water",55223210.6268637,477396.46362105,115.675784876989
"BOL","pota","disturbance",1791.02100939443,1037920.09548089,0.00172558660073405
"BOL","pota","ghg",77290.9786841935,1037920.09548089,0.0744671762505792
"BOL","pota","nutrient",114.760984499269,1037920.09548089,0.000110568226782523
"BOL","pota","water",190903441.599162,1037920.09548089,183.928842336088
"BOL","rice","disturbance",1440.331961577,568634.425517906,0.00253296651933298
"BOL","rice","ghg",271799.441370938,568634.425517906,0.477986258259665
"BOL","rice","nutrient",182.706680634234,568634.425517906,0.000321307807679471
"BOL","rice","water",31540604.3540109,568634.425517906,55.4672790436212
"BOL","sheep","disturbance",38.1452533570019,63844.44,0.000597471813630159
"BOL","sheep","ghg",1231964.64460653,63844.44,19.2963497621176
"BOL","sheep","nutrient",44026.4539435925,63844.44,0.689589476289439
"BOL","sheep","water",20948523.9422334,63844.44,328.118218943315
"BOL","sorg","disturbance",229.21837275321,929077.988526226,0.00024671596527307
"BOL","sorg","ghg",17375.6207254399,929077.988526226,0.0187020045034135
"BOL","sorg","nutrient",1.50214515682092,929077.988526226,1.6168127706951e-06
"BOL","sorg","water",14916422.2272252,929077.988526226,16.0550808558997
"BOL","spis","disturbance",11.679116306419,1969.0612354232,0.00593131188421821
"BOL","spis","ghg",1784.18051312864,1969.0612354232,0.906107174846278
"BOL","spis","nutrient",15.0443355452262,1969.0612354232,0.00764035941319661
"BOL","spis","water",686829.791860349,1969.0612354232,348.810783283097
"BOL","sugc","disturbance",1459.08571858169,9542823.30695903,0.000152898746172703
"BOL","sugc","ghg",368942.824850354,9542823.30695903,0.03866181034509
"BOL","sugc","nutrient",110.171229776344,9542823.30695903,1.15449302824252e-05
"BOL","sugc","water",63178207.8960626,9542823.30695903,6.6204943614528
"BOL","swpo","disturbance",13.8650000073249,5328.73813283443,0.0026019293239223
"BOL","swpo","ghg",466.187369056046,5328.73813283443,0.0874855092209372
"BOL","swpo","nutrient",0.243213644775096,5328.73813283443,4.56418834463775e-05
"BOL","swpo","water",186803.529560953,5328.73813283443,35.0558659300433
"BOL","tnut","disturbance",374.886648859014,63204.6770506501,0.00593131183248658
"BOL","tnut","ghg",67496.6164106429,63204.6770506501,1.0679054076418
"BOL","tnut","nutrient",587.536350626964,63204.6770506501,0.00929577332000498
"BOL","tnut","water",9194425.2123158,63204.6770506501,145.470646182524
"BOL","vege","disturbance",894.885000891867,370042.824977368,0.00241832820551675
"BOL","vege","ghg",156822.554718064,370042.824977368,0.423795691019426
"BOL","vege","nutrient",1215.96413009113,370042.824977368,0.00328600920762482
"BOL","vege","water",60673264.4410302,370042.824977368,163.962818208247
"BOL","whea","disturbance",1228.77179543697,170558.803503081,0.00720438798935863
"BOL","whea","ghg",21999.2902445234,170558.803503081,0.128983610301453
"BOL","whea","nutrient",79.2174437315552,170558.803503081,0.000464458251960735
"BOL","whea","water",32847463.3390541,170558.803503081,192.587322755585
"BOL","xfru","disturbance",643.364002134767,723893.314889044,0.000888755274986039
"BOL","xfru","ghg",32335.35426379,723893.314889044,0.044668673682594
"BOL","xfru","nutrient",243.539284633356,723893.314889044,0.000336429802049885
"BOL","xfru","water",73408844.2423475,723893.314889044,101.408374317698
"BOL","xpul","disturbance",2.30362840504768,214293.33031379,1.07498838236098e-05
"BOL","xpul","ghg",201.880187233604,214293.33031379,0.000942074057731946
"BOL","xpul","nutrient",0.896522035248609,214293.33031379,4.1836208058171e-06
"BOL","xpul","water",58043.3814898019,214293.33031379,0.270859486876278
"BOL","yams","disturbance",0.00300000014249235,3.79999995231628,0.000789473731615104
"BOL","yams","ghg",0.18900053948164,3.79999995231628,0.0497369846982327
"BRA","bana","disturbance",4832.28100327065,6728678.37137343,0.000718161983165842
"BRA","bana","ghg",16758.0681821704,6728678.37137343,0.0024905437973475
"BRA","bana","nutrient",397.06860454008,6728678.37137343,5.90113812289459e-05
"BRA","bana","water",366818996.687929,6728678.37137343,54.5157572471481
"BRA","barl","disturbance",513.763119623007,391388.321538512,0.00131266849660575
"BRA","barl","ghg",26676.4402331971,391388.321538512,0.0681584982616098
"BRA","barl","nutrient",3.62263910099864,391388.321538512,9.25586917555018e-06
"BRA","barl","water",608352.019752502,391388.321538512,1.55434382242456
"BRA","benthic","disturbance",1000.55661648296,26347.4839988429,0.0379754141430318
"BRA","benthic","ghg",203538.555124957,26347.4839988429,7.72516097301341
"BRA","bivalve-aquaculture","disturbance",2.77953793108463,20900,0.000132992245506442
"BRA","bivalve-aquaculture","ghg",21697.1861572266,20900,1.0381428783362
"BRA","cass","disturbance",6378.00531033444,24328336.8095113,0.000262163639063108
"BRA","cass","ghg",295900.651666541,24328336.8095113,0.012162798220997
"BRA","cass","nutrient",792.504129854497,24328336.8095113,3.25753517825626e-05
"BRA","cass","water",3756461.33346797,24328336.8095113,0.154406828665713
"BRA","chickens","disturbance",181203.669795596,16136045,0.0112297449465217
"BRA","chickens","ghg",39460125.7634957,16136045,2.44546453381208
"BRA","chickens","nutrient",519499.063614589,16136045,0.0321949439044443
"BRA","chickens","water",345830205.060149,16136045,21.4321542273927
"BRA","cnut","disturbance",2723.15710805065,2273806.82851456,0.00119762025247749
"BRA","cnut","water",52479054.924273,2273806.82851456,23.0798211467052
"BRA","coco","disturbance",6582.85398389632,234159.333460055,0.0281127123425951
"BRA","coco","ghg",39186.4663313627,234159.333460055,0.167349580955514
"BRA","coco","nutrient",971.631989784539,234159.333460055,0.0041494480507235
"BRA","coco","water",8962834.59350086,234159.333460055,38.2766488999672
"BRA","cows","disturbance",198870.268148418,44090006.14,0.00451055206290833
"BRA","cows","ghg",418824685.344132,44090006.14,9.49931111404768
"BRA","cows","nutrient",4918241.53552569,44090006.14,0.111550030632989
"BRA","cows","water",3524177843.58267,44090006.14,79.9314437016013
"BRA","demersal","disturbance",23412.4962608416,303999.963974623,0.0770147994583183
"BRA","demersal","ghg",1491727.49322784,303999.963974623,4.90699891448791
"BRA","freshwater-fish","disturbance",13529.0337952394,211579.407244751,0.0639430555715154
"BRA","freshwater-fish","ghg",0.352923792261606,211579.407244751,1.66804414880202e-06
"BRA","forage-fish","disturbance",5678.09110131504,125887.220839853,0.0451045869742284
"BRA","forage-fish","ghg",152138.00786799,125887.220839853,1.20852622572018
"BRA","goats","disturbance",287.591884237814,306984.42,0.000936828925187193
"BRA","goats","ghg",1613819.06027979,306984.42,5.25700639882568
"BRA","goats","nutrient",75569.7635697476,306984.42,0.246168074489734
"BRA","goats","water",16010381.4647136,306984.42,52.1537264487676
"BRA","large-pelagic","disturbance",1296.86160160444,35351.4620942536,0.0366848080610291
"BRA","large-pelagic","ghg",171433.871860071,35351.4620942536,4.8494139055125
"BRA","maiz","disturbance",41278.7283285867,156940957.395478,0.000263020750055499
"BRA","maiz","ghg",6902043.7920446,156940957.395478,0.0439786012943201
"BRA","maiz","nutrient",106552.180450164,156940957.395478,0.000678931632751937
"BRA","maiz","water",18878841.0489568,156940957.395478,0.120292633371566
"BRA","medium-pelagic","disturbance",456.881445636788,10842.3916116914,0.0421384379018491
"BRA","medium-pelagic","ghg",28307.5037248229,10842.3916116914,2.6108173121416
"BRA","orts","disturbance",0.715000005438924,210.99999666214,0.00338862567179944
"BRA","orts","ghg",26.8635993897915,210.99999666214,0.12731563893248
"BRA","orts","nutrient",0.390910759102553,210.99999666214,0.00185265765538609
"BRA","orts","water",2813.33324432373,210.99999666214,13.3333331224101
"BRA","pigs","disturbance",125333.731988847,4076018.27,0.0307490604032173
"BRA","pigs","ghg",29616949.1653621,4076018.27,7.26614730442857
"BRA","pigs","nutrient",2147383.60867709,4076018.27,0.526833656385227
"BRA","pigs","water",1822232579.9837,4076018.27,447.06192643825
"BRA","plnt","disturbance",0.469000000623055,354.800002589822,0.00132187146899561
"BRA","plnt","ghg",87.1967208385468,354.800002589822,0.245763021990035
"BRA","plnt","nutrient",2.13175989314914,354.800002589822,0.00600834238328241
"BRA","plnt","water",9320.40009117126,354.800002589822,26.2694476413136
"BRA","pota","disturbance",1416.46199875569,3746599.67946875,0.000378066011834107
"BRA","pota","ghg",386764.196335236,3746599.67946875,0.103230723702533
"BRA","pota","nutrient",4460.56699627079,3746599.67946875,0.00119056407886718
"BRA","pota","water",115017538.422429,3746599.67946875,30.6991801266416
"BRA","reef","disturbance",1289.67602235117,37276.0756863363,0.0345979558900806
"BRA","reef","ghg",140678.776964959,37276.0756863363,3.77396961388093
"BRA","rice","disturbance",23593.1123239528,15512871.4232713,0.001520873323849
"BRA","rice","ghg",18201954.9358291,15512871.4232713,1.17334531043194
"BRA","rice","nutrient",326111.264833018,15512871.4232713,0.0210219794862613
"BRA","rice","water",6506288764.46761,15512871.4232713,419.4122794512
"BRA","sheep","disturbance",1449.59396641457,108965.06,0.0133032915910345
"BRA","sheep","ghg",3162549.33584689,108965.06,29.0235175922162
"BRA","sheep","nutrient",109903.114935713,108965.06,1.00860876812909
"BRA","sheep","water",50925574.571795,108965.06,467.35691763759
"BRA","shrimp-aquaculture","disturbance",8221.72335198211,60000,0.137028722533035
"BRA","shrimp-aquaculture","ghg",405769.002187194,60000,6.7628167031199
"BRA","shrimp-aquaculture","nutrient",5678.5631467535,60000,0.0946427191125583
"BRA","shrimp-aquaculture","water",4237368.88981782,60000,70.622814830297
"BRA","small-pelagic","disturbance",1.1150740054145,21.0526784575964,0.0529658973161274
"BRA","small-pelagic","ghg",134.242202654481,21.0526784575964,6.37649042732814
"BRA","sorg","disturbance",1862.13903364041,3318358.09032665,0.000561162774767659
"BRA","sorg","ghg",208622.948804615,3318358.09032665,0.0628693296883092
"BRA","sorg","nutrient",3280.71401104517,3318358.09032665,0.000988655811622254
"BRA","sorg","water",54193733.4769685,3318358.09032665,16.331490454556
"BRA","soyb","disturbance",13727.4026905388,207123951.495823,6.62762688303366e-05
"BRA","soyb","ghg",2185700.06248557,207123951.495823,0.0105526185972251
"BRA","soyb","nutrient",17763.5708833186,207123951.495823,8.57629972537328e-05
"BRA","soyb","water",8085974.00441032,207123951.495823,0.039039299636833
"BRA","spis","disturbance",1627.23974472961,144818.021101788,0.0112364451077941
"BRA","spis","ghg",1172965.93147656,144818.021101788,8.09958541452602
"BRA","spis","nutrient",29539.4135936813,144818.021101788,0.203976089225242
"BRA","spis","water",355392569.973493,144818.021101788,2454.0631564334
"BRA","sugc","disturbance",51645.1207600844,752465125.052698,6.86345706141099e-05
"BRA","sugc","ghg",19271418.9590403,752465125.052698,0.0256110460371046
"BRA","sugc","nutrient",96741.1333477888,752465125.052698,0.000128565604075024
"BRA","sugc","water",2385643311.96233,752465125.052698,3.17043705088027
"BRA","swpo","disturbance",415.384999447502,797135.597573757,0.00052109703883732
"BRA","swpo","ghg",70782.1286153942,797135.597573757,0.0887955936616479
"BRA","swpo","nutrient",32.9861134481616,797135.597573757,4.13808059112672e-05
"BRA","swpo","water",4841770.67693406,797135.597573757,6.07396118260302
"BRA","tnut","disturbance",3724.16277064837,331436.030431569,0.0112364451318074
"BRA","tnut","ghg",3290345.97488266,331436.030431569,9.92754460219138
"BRA","tnut","nutrient",80798.6786346091,331436.030431569,0.243783630070031
"BRA","tnut","water",582592155.928098,331436.030431569,1757.78160017634
"BRA","vege","disturbance",3612.179001568,9035553.21311137,0.00039977397248089
"BRA","vege","ghg",6227648.72991575,9035553.21311137,0.68923823290409
"BRA","vege","nutrient",150164.134636182,9035553.21311137,0.0166192518702984
"BRA","vege","water",480697742.806311,9035553.21311137,53.2006985591958
"BRA","whea","disturbance",8861.6095176081,6366420.36605883,0.00139192968859735
"BRA","whea","ghg",1777779.67258127,6366420.36605883,0.27924321209751
"BRA","whea","nutrient",40056.5784896333,6366420.36605883,0.00629185259320703
"BRA","whea","water",13694065.2038414,6366420.36605883,2.15098350665757
"BRA","xfru","disturbance",19373.251989609,33182653.1183959,0.000583836739048114
"BRA","xfru","ghg",491023.853386819,33182653.1183959,0.0147976067987946
"BRA","xfru","nutrient",11894.4275446087,33182653.1183959,0.00035845318040632
"BRA","xfru","water",776040232.522406,33182653.1183959,23.3869253839797
"BRA","xoil","disturbance",727.853097806154,10636944.3289291,6.84268973587295e-05
"BRA","xoil","ghg",59290.8995521496,10636944.3289291,0.00557405376193396
"BRA","xoil","nutrient",192.932387471286,10636944.3289291,1.81379521698324e-05
"BRA","xoil","water",28938139.7602166,10636944.3289291,2.72053127903603
"BRA","xpul","disturbance",32319.6950929135,3398174.55681105,0.00951089902904907
"BRA","xpul","ghg",1271126.1494444,3398174.55681105,0.37406146394
"BRA","xpul","nutrient",13532.57768308,3398174.55681105,0.0039823079882569
"BRA","xpul","water",244076773.72052,3398174.55681105,71.8258493317567
"BRA","yams","disturbance",249.906000225339,239932.563466616,0.00104156766640853
"BRA","yams","ghg",13519.8913140437,239932.563466616,0.0563487136498035
"BRA","yams","nutrient",20.4431862072088,239932.563466616,8.52038835906208e-05
"BRA","yams","water",1712581.57617787,239932.563466616,7.13776217547958
"BRB","bana","disturbance",1.38122636079788,1037.12934009267,0.00133177831096213
"BRB","bana","water",110330.723999023,1037.12934009267,106.380872408031
"BRB","cass","disturbance",0.127430954715237,569.378079286567,0.000223807272093981
"BRB","cass","ghg",12.0081191658974,569.378079286567,0.021089886672391
"BRB","chickens","disturbance",23.0242846442415,19172,0.00120093285229718
"BRB","chickens","ghg",17473.4047503337,19172,0.911402292422996
"BRB","chickens","nutrient",352.029984951019,19172,0.0183616724885781
"BRB","chickens","water",408061.147060394,19172,21.284224236407
"BRB","cnut","disturbance",5.00770573318005,2466.8745880127,0.00202997986096011
"BRB","cnut","water",4370.09254455566,2466.8745880127,1.77150981480424
"BRB","cows","disturbance",0.350261839807331,5044.57,6.94334382925266e-05
"BRB","cows","ghg",20329.6955770012,5044.57,4.03001555672757
"BRB","cows","nutrient",283.880293309689,5044.57,0.0562744284071167
"BRB","cows","water",208128.091672953,5044.57,41.2578458962713
"BRB","demersal","disturbance",6.56045964318554,119.973046448055,0.0546827794860241
"BRB","demersal","ghg",1013.412732369,119.973046448055,8.44700340928471
"BRB","forage-fish","disturbance",49.6452452759252,1264.69771772064,0.0392546334039415
"BRB","forage-fish","ghg",4069.27455204595,1264.69771772064,3.21758669682743
"BRB","goats","disturbance",0.0333972436586123,37.68,0.000886338738285889
"BRB","goats","ghg",851.679914486057,37.68,22.6029701296724
"BRB","goats","nutrient",40.1295295953751,37.68,1.06500874722333
"BRB","goats","water",8283.78745648917,37.68,219.845739291114
"BRB","large-pelagic","disturbance",33.2701372047604,824.6295282987,0.040345556474797
"BRB","large-pelagic","ghg",3080.44332789944,824.6295282987,3.73554817307443
"BRB","medium-pelagic","disturbance",4.44795640010125,118.370349178668,0.037576609606748
"BRB","medium-pelagic","ghg",444.977608162531,118.370349178668,3.7591982388333
"BRB","orts","disturbance",0.241999998223036,35.4785078465939,0.00682103089761904
"BRB","orts","ghg",1.54951634444296,35.4785078465939,0.0436747890058664
"BRB","orts","water",497.734642982483,35.4785078465939,14.0291876178853
"BRB","pigs","disturbance",1.60799713700244,2599.3,0.00061862699072921
"BRB","pigs","ghg",3909.57581194505,2599.3,1.50408795135038
"BRB","pigs","nutrient",2253.10055541992,2599.3,0.866810508760021
"BRB","pigs","water",514418.186548471,2599.3,197.906431173189
"BRB","reef","disturbance",2.02903705823701,51.9934459813705,0.0390248620751935
"BRB","reef","ghg",253.624659240246,51.9934459813705,4.8780121119712
"BRB","sheep","disturbance",0.053434163439066,118.91,0.000449366440493365
"BRB","sheep","ghg",2218.43517343131,118.91,18.6564222809798
"BRB","sheep","nutrient",79.6138461530209,118.91,0.669530284694482
"BRB","sheep","water",36415.9812718651,118.91,306.248265678792
"BRB","sugc","disturbance",50.8767437934875,173156.299560547,0.000293819768166723
"BRB","sugc","ghg",4661.54418945312,173156.299560547,0.0269210199183261
"BRB","sugc","water",7448943.8125,173156.299560547,43.0186128451847
"BRB","swpo","disturbance",0.381999994628131,850.974491119385,0.000448897115735682
"BRB","swpo","ghg",69.2215249538422,850.974491119385,0.0813438307213969
"BRB","swpo","water",3971.37251281738,850.974491119385,4.66685259577332
"BRB","vege","disturbance",7.83100003004074,9884.55575561523,0.000792246027404125
"BRB","vege","ghg",10757.5361633301,9884.55575561523,1.08831761682551
"BRB","vege","nutrient",154.970296859741,9884.55575561523,0.015678023442956
"BRB","vege","water",311287.31640625,9884.55575561523,31.4922920263173
"BRB","xfru","disturbance",4.12299987673759,4262.54292678833,0.000967262957242315
"BRB","xfru","ghg",732.466263771057,4262.54292678833,0.171837862128686
"BRB","xfru","nutrient",10.6848869621754,4262.54292678833,0.00250669310449057
"BRB","xfru","water",45787.4147949219,4262.54292678833,10.7418073158083
"BRB","xpul","disturbance",6.15853223204613,1778.29818400179,0.00346316061471045
"BRB","xpul","ghg",243.64714050293,1778.29818400179,0.137011409388407
"BRB","xpul","water",153265.673339844,1778.29818400179,86.1867119466672
"BRB","yams","disturbance",0.468000001274049,173.246466636658,0.00270135380166549
"BRB","yams","ghg",6.97246272861958,173.246466636658,0.0402459159137866
"BRN","bana","disturbance",2.15117902681231,1700.43440826624,0.00126507615721894
"BRN","bana","water",101499.144060135,1700.43440826624,59.6901259858785
"BRN","benthic","disturbance",168.676482507566,4889.29656923154,0.034499130932055
"BRN","benthic","ghg",39238.3274249993,4889.29656923154,8.02535229135559
"BRN","buffaloes","disturbance",0.0298395104782685,210,0.000142092907039374
"BRN","buffaloes","ghg",1225.93066602992,210,5.83776507633295
"BRN","buffaloes","nutrient",4.40798488365635,210,0.0209904042078874
"BRN","buffaloes","water",6280.28059202037,210,29.9060980572398
"BRN","chickens","disturbance",61.461897459986,31377,0.00195882007393906
"BRN","chickens","ghg",125617.794914691,31377,4.00349921645446
"BRN","chickens","nutrient",916.671410316183,31377,0.0292147563602697
"BRN","chickens","water",1913632.22900911,31377,60.9883745740226
"BRN","cnut","disturbance",1.94388586655259,437.373740792274,0.00444445032989719
"BRN","cnut","ghg",4.45908546447754,437.373740792274,0.0101951375873645
"BRN","cnut","nutrient",0.0621235556900501,437.373740792274,0.000142037689728508
"BRN","cnut","water",739.304062843323,437.373740792274,1.69032567319684
"BRN","coco","disturbance",0.0619999980553985,4.60000002384186,0.0134782603769678
"BRN","coco","ghg",1.57006612420082,4.60000002384186,0.341318720883293
"BRN","coco","nutrient",0.0211838027462363,4.60000002384186,0.00460517448618269
"BRN","coco","water",14,4.60000002384186,3.04347824509518
"BRN","cows","disturbance",2.21860915093485,859.18,0.00258224021850468
"BRN","cows","ghg",1310.16626980133,859.18,1.52490312833321
"BRN","cows","nutrient",16.5111844137244,859.18,0.0192173751876491
"BRN","cows","water",14141.1363441443,859.18,16.4588751415818
"BRN","demersal","disturbance",1982.008129304,40225.6212717107,0.0492722813630694
"BRN","demersal","ghg",281862.07724056,40225.6212717107,7.00702856362803
"BRN","freshwater-fish","disturbance",7.52439969684929,19.2878826329682,0.390110197165347
"BRN","freshwater-fish","ghg",5.59934234619141,19.2878826329682,0.290303630146557
"BRN","forage-fish","disturbance",318.118379066655,30717.7407617183,0.0103561776087097
"BRN","forage-fish","ghg",19782.2747252689,30717.7407617183,0.644001617134631
"BRN","goats","disturbance",0.191035977140928,60.19,0.00317388232498634
"BRN","goats","ghg",1266.39280147071,60.19,21.039920276968
"BRN","goats","nutrient",49.9631853953251,60.19,0.830091134662321
"BRN","goats","water",13387.6078234732,60.19,222.422459270197
"BRN","large-pelagic","disturbance",301.667297195992,7271.48935731901,0.0414863148898586
"BRN","large-pelagic","ghg",34377.4783122987,7271.48935731901,4.72770798704347
"BRN","medium-pelagic","disturbance",422.717554854229,10448.6238586536,0.0404567683335766
"BRN","medium-pelagic","ghg",43688.7426482141,10448.6238586536,4.18129154989448
"BRN","oilp","disturbance",7.38214111328125,22104.8178114732,0.000333960730924896
"BRN","oilp","ghg",86.1365394592285,22104.8178114732,0.00389673148151986
"BRN","oilp","nutrient",1.00522010028362,22104.8178114732,4.54751588027963e-05
"BRN","orts","disturbance",3.22500000055879,510.644439965487,0.00631554903599217
"BRN","orts","ghg",22.6588325258344,510.644439965487,0.0443730132993632
"BRN","orts","water",1397.12220059335,510.644439965487,2.73599806685015
"BRN","pigs","disturbance",50.6559500743565,59.01,0.85842992839106
"BRN","pigs","ghg",3678.74653036026,59.01,62.3410698247798
"BRN","pigs","nutrient",636.569460723539,59.01,10.7874845064148
"BRN","pigs","water",34989.7872571389,59.01,592.946742198591
"BRN","reef","disturbance",105.842953441665,2373.19302786507,0.0445993866486627
"BRN","reef","ghg",14367.2696015835,2373.19302786507,6.05398272828584
"BRN","rice","disturbance",15.2579296603799,1943.25245594327,0.00785174855367598
"BRN","rice","ghg",4687.68641114235,1943.25245594327,2.4122889420803
"BRN","rice","nutrient",4.65403008181602,1943.25245594327,0.00239496935541343
"BRN","rice","water",1588625.22802734,1943.25245594327,817.508411307377
"BRN","sheep","disturbance",0.105296052815675,31.94,0.00329668293098543
"BRN","sheep","ghg",654.610982736805,31.94,20.4950213756044
"BRN","sheep","nutrient",20.7728861918949,31.94,0.650372141261582
"BRN","sheep","water",12108.8704177206,31.94,379.113037499081
"BRN","shrimp-aquaculture","disturbance",275.080401389022,1240,0.221839033378243
"BRN","shrimp-aquaculture","ghg",11367.1391956477,1240,9.16704773842554
"BRN","shrimp-aquaculture","nutrient",99.1558852941962,1240,0.0799644236243518
"BRN","shrimp-aquaculture","water",2318.01380157471,1240,1.86936596901186
"BRN","spis","disturbance",3.9985158466734,47.1466407030821,0.084810196167635
"BRN","spis","ghg",148.353943042457,47.1466407030821,3.14664928041753
"BRN","spis","nutrient",1.9629274669569,47.1466407030821,0.0416345138844341
"BRN","spis","water",6418.60110683367,47.1466407030821,136.141218358619
"BRN","swpo","disturbance",0.294999989564531,249.336715549231,0.00118313898903623
"BRN","swpo","ghg",17.8255033809692,249.336715549231,0.0714916908314274
"BRN","swpo","water",906.019533872604,249.336715549231,3.63371889244973
"BRN","vege","disturbance",57.3639991225209,11439.1424309686,0.00501471150208099
"BRN","vege","ghg",2775.38551425119,11439.1424309686,0.24262181636427
"BRN","vege","nutrient",35.1277936846018,11439.1424309686,0.00307084153349661
"BRN","vege","water",69908.4714352787,11439.1424309686,6.11133849037661
"BRN","xfru","disturbance",8.77700014493894,5926.73208785057,0.00148091731072698
